,statnNm,pos0,pos1,pos2,pos3,pos4,neg0,neg1,neg2,neg3,neg4
0,미즈호다이,0.40315335988998413,0.07761986553668976,0.16717934608459473,0.05659251660108566,0.2954549491405487,0.40315335988998413,0.07761986553668976,0.16717934608459473,0.05659251660108566,0.2954549491405487
1,야나세가와,0.135467067360878,0.14888302981853485,0.30811476707458496,0.0,0.4037940204143524,0.135467067360878,0.14888302981853485,0.30811476707458496,0.0,0.4037940204143524
2,시키,0.08150726556777954,0.24114735424518585,0.33182913064956665,0.1293696165084839,0.21614663302898407,0.08150726556777954,0.24114735424518585,0.33182913064956665,0.1293696165084839,0.21614663302898407
3,아사카다이,0.2337951511144638,0.37514135241508484,0.22406144440174103,0.07503528892993927,0.09196674823760986,0.2337951511144638,0.37514135241508484,0.22406144440174103,0.07503528892993927,0.09196674823760986
4,아사카,0.24256742000579834,0.2970831096172333,0.29963934421539307,0.1457284688949585,0.014981652610003948,0.24256742000579834,0.2970831096172333,0.29963934421539307,0.1457284688949585,0.014981652610003948
5,와코시,0.24011676013469696,0.16975067555904388,0.3013301193714142,0.16412314772605896,0.12467934191226959,0.24011676013469696,0.16975067555904388,0.3013301193714142,0.16412314772605896,0.12467934191226959
6,치카테츠나리마스,0.282120019197464,0.21929298341274261,0.2995879352092743,0.03218179941177368,0.1668172925710678,0.282120019197464,0.21929298341274261,0.2995879352092743,0.03218179941177368,0.1668172925710678
7,지카테쓰 아카쓰카,0.01032394077628851,0.010533824563026428,0.9586453437805176,0.010167724452912807,0.010329154320061207,0.01032394077628851,0.010533824563026428,0.9586453437805176,0.010167724452912807,0.010329154320061207
8,헤이와다이,0.14424043893814087,0.15083247423171997,0.3113132119178772,0.25694045424461365,0.1366734802722931,0.14424043893814087,0.15083247423171997,0.3113132119178772,0.25694045424461365,0.1366734802722931
9,히카와다이,0.15449640154838562,0.3188489079475403,0.2473190724849701,0.0780300721526146,0.2013055831193924,0.15449640154838562,0.3188489079475403,0.2473190724849701,0.0780300721526146,0.2013055831193924
10,코타케무카이하라,0.23935091495513916,0.2600165903568268,0.4212115406990051,0.03352288529276848,0.045898087322711945,0.23935091495513916,0.2600165903568268,0.4212115406990051,0.03352288529276848,0.045898087322711945
11,센카와,0.08207728713750839,0.19199514389038086,0.42167702317237854,0.0,0.3015938699245453,0.08207728713750839,0.19199514389038086,0.42167702317237854,0.0,0.3015938699245453
12,카나메쵸,0.20499835908412933,0.1909298300743103,0.48783770203590393,0.04722938314080238,0.06900468468666077,0.20499835908412933,0.1909298300743103,0.48783770203590393,0.04722938314080238,0.06900468468666077
13,이케부쿠로,0.16156597435474396,0.154344379901886,0.4834311008453369,0.09690165519714355,0.10375692695379257,0.16156597435474396,0.154344379901886,0.4834311008453369,0.09690165519714355,0.10375692695379257
14,조시가야,0.038273852318525314,0.21066884696483612,0.5717208385467529,0.025540802627801895,0.15379562973976135,0.038273852318525314,0.21066884696483612,0.5717208385467529,0.025540802627801895,0.15379562973976135
15,니시와세다,0.036017417907714844,0.1102009043097496,0.7641890645027161,0.0,0.08740445226430893,0.036017417907714844,0.1102009043097496,0.7641890645027161,0.0,0.08740445226430893
16,히가시신주쿠,0.145303875207901,0.29017940163612366,0.4074207544326782,0.0,0.1556546837091446,0.145303875207901,0.29017940163612366,0.4074207544326782,0.0,0.1556546837091446
17,신주쿠산초메,0.04949389025568962,0.3908189833164215,0.46809321641921997,0.0,0.08823481947183609,0.04949389025568962,0.3908189833164215,0.46809321641921997,0.0,0.08823481947183609
18,키타산도,0.26225990056991577,0.09578488767147064,0.5308983325958252,0.10675602406263351,0.0,0.26225990056991577,0.09578488767147064,0.5308983325958252,0.10675602406263351,0.0
19,메이지진구마에〈하라주쿠〉,0.1480153352022171,0.0,0.6584548950195312,0.0,0.1906667947769165,0.1480153352022171,0.0,0.6584548950195312,0.0,0.1906667947769165
20,시부야,0.18924079835414886,0.09430532157421112,0.47792983055114746,0.08548175543546677,0.15304230153560638,0.18924079835414886,0.09430532157421112,0.47792983055114746,0.08548175543546677,0.15304230153560638
