,statnNm,pos0,pos1,pos2,pos3,pos4,neg0,neg1,neg2,neg3,neg4
27,오산,0.17157231271266937,0.012224307283759117,0.45222821831703186,0.08144286274909973,0.282532274723053,0.17157231271266937,0.012224307283759117,0.45222821831703186,0.08144286274909973,0.282532274723053
28,진위,0.21061669290065765,0.6483761072158813,0.015653414651751518,0.10908368229866028,0.016270142048597336,0.21061669290065765,0.6483761072158813,0.015653414651751518,0.10908368229866028,0.016270142048597336
29,송탄,0.0,0.3605833649635315,0.0,0.340011328458786,0.29130977392196655,0.0,0.3605833649635315,0.0,0.340011328458786,0.29130977392196655
30,서정리,0.27954304218292236,0.16549892723560333,0.1356751173734665,0.2441766858100891,0.17510616779327393,0.27954304218292236,0.16549892723560333,0.1356751173734665,0.2441766858100891,0.17510616779327393
31,평택지제,0.21226456761360168,0.15387268364429474,0.22231461107730865,0.247994527220726,0.16355358064174652,0.21226456761360168,0.15387268364429474,0.22231461107730865,0.247994527220726,0.16355358064174652
32,평택,0.0,0.20273010432720184,0.3062271475791931,0.17306658625602722,0.30941492319107056,0.0,0.20273010432720184,0.3062271475791931,0.17306658625602722,0.30941492319107056
33,성환,0.05068304389715195,0.5095673203468323,0.051278192549943924,0.05004039406776428,0.3384310305118561,0.05068304389715195,0.5095673203468323,0.051278192549943924,0.05004039406776428,0.3384310305118561
34,직산,0.01146934274584055,0.013688217848539352,0.7192005515098572,0.08600354939699173,0.16963833570480347,0.01146934274584055,0.013688217848539352,0.7192005515098572,0.08600354939699173,0.16963833570480347
35,두정,0.24666397273540497,0.36713165044784546,0.0,0.0,0.37471944093704224,0.24666397273540497,0.36713165044784546,0.0,0.0,0.37471944093704224
36,천안,0.3209128975868225,0.012889090925455093,0.4609282612800598,0.09702849388122559,0.1082412376999855,0.3209128975868225,0.012889090925455093,0.4609282612800598,0.09702849388122559,0.1082412376999855
