,statnNm,pos0,pos1,pos2,pos3,pos4,neg0,neg1,neg2,neg3,neg4
0,당고개역,0.01719801314175129,0.0168378297239542,0.016996275633573532,0.01709839515388012,0.9318695068359375,0.01719801314175129,0.0168378297239542,0.016996275633573532,0.01709839515388012,0.9318695068359375
1,상계역,0.30963268876075745,0.26417383551597595,0.0,0.0,0.40979981422424316,0.30963268876075745,0.26417383551597595,0.0,0.0,0.40979981422424316
2,노원역,0.10888922214508057,0.30417096614837646,0.16680385172367096,0.23031792044639587,0.18981803953647614,0.10888922214508057,0.30417096614837646,0.16680385172367096,0.23031792044639587,0.18981803953647614
3,창동역,0.455946683883667,0.4558500051498413,0.0754195898771286,0.0,0.0,0.455946683883667,0.4558500051498413,0.0754195898771286,0.0,0.0
4,쌍문역,0.5919944047927856,0.014898180961608887,0.36421242356300354,0.014363554306328297,0.01453142799437046,0.5919944047927856,0.014898180961608887,0.36421242356300354,0.014363554306328297,0.01453142799437046
5,수유역,0.40929117798805237,0.066693976521492,0.0671711266040802,0.06669081747531891,0.3901529312133789,0.40929117798805237,0.066693976521492,0.0671711266040802,0.06669081747531891,0.3901529312133789
6,미아역,0.2937037944793701,0.022940494120121002,0.6382578015327454,0.022427961230278015,0.02266996167600155,0.2937037944793701,0.022940494120121002,0.6382578015327454,0.022427961230278015,0.02266996167600155
7,미아사거리역,0.0,0.0,0.7152400612831116,0.0,0.25675415992736816,0.0,0.0,0.7152400612831116,0.0,0.25675415992736816
8,길음역,0.28431057929992676,0.01567399501800537,0.01588350348174572,0.015666043385863304,0.6684659123420715,0.28431057929992676,0.01567399501800537,0.01588350348174572,0.015666043385863304,0.6684659123420715
9,성신여대입구역,0.16708670556545258,0.17716249823570251,0.13367564976215363,0.08480342477560043,0.43727174401283264,0.16708670556545258,0.17716249823570251,0.13367564976215363,0.08480342477560043,0.43727174401283264
10,한성대입구역,0.17226172983646393,0.0,0.5140463709831238,0.0,0.30218929052352905,0.17226172983646393,0.0,0.5140463709831238,0.0,0.30218929052352905
11,혜화역,0.2106485366821289,0.32561400532722473,0.1448553055524826,0.07932673394680023,0.23955537378787994,0.2106485366821289,0.32561400532722473,0.1448553055524826,0.07932673394680023,0.23955537378787994
12,동대문역,0.34347158670425415,0.21000035107135773,0.27362915873527527,0.0,0.1699310541152954,0.34347158670425415,0.21000035107135773,0.27362915873527527,0.0,0.1699310541152954
13,동대문역사문화공원역,0.5722135901451111,0.07330907881259918,0.12169937044382095,0.023506859317421913,0.20927108824253082,0.5722135901451111,0.07330907881259918,0.12169937044382095,0.023506859317421913,0.20927108824253082
14,충무로역,0.0,0.2780044674873352,0.09459707140922546,0.25975823402404785,0.36210110783576965,0.0,0.2780044674873352,0.09459707140922546,0.25975823402404785,0.36210110783576965
15,명동역,0.0,0.22802843153476715,0.40508678555488586,0.0,0.3603931665420532,0.0,0.22802843153476715,0.40508678555488586,0.0,0.3603931665420532
16,회현역,0.2778032422065735,0.0,0.6984182596206665,0.0,0.0,0.2778032422065735,0.0,0.6984182596206665,0.0,0.0
17,서울역역,0.2759198844432831,0.10920678824186325,0.08133088052272797,0.08224685490131378,0.4512956142425537,0.2759198844432831,0.10920678824186325,0.08133088052272797,0.08224685490131378,0.4512956142425537
18,숙대입구역,0.045423462986946106,0.5754020810127258,0.146137073636055,0.0,0.2245517522096634,0.045423462986946106,0.5754020810127258,0.146137073636055,0.0,0.2245517522096634
19,삼각지역,0.1322963833808899,0.0,0.3914714753627777,0.1794629693031311,0.29006654024124146,0.1322963833808899,0.0,0.3914714753627777,0.1794629693031311,0.29006654024124146
20,신용산역,0.01024466473609209,0.17350195348262787,0.010316812433302402,0.09885955601930618,0.7070770263671875,0.01024466473609209,0.17350195348262787,0.010316812433302402,0.09885955601930618,0.7070770263671875
21,이촌역,0.10863450914621353,0.199590802192688,0.46496185660362244,0.0,0.22055566310882568,0.10863450914621353,0.199590802192688,0.46496185660362244,0.0,0.22055566310882568
22,동작역,0.010803825221955776,0.09668491035699844,0.2269347906112671,0.17014876008033752,0.4954277276992798,0.010803825221955776,0.09668491035699844,0.2269347906112671,0.17014876008033752,0.4954277276992798
23,총신대입구역,0.07874420285224915,0.0,0.5254126191139221,0.0,0.3771384358406067,0.07874420285224915,0.0,0.5254126191139221,0.0,0.3771384358406067
24,사당역,0.3158044219017029,0.17851337790489197,0.11214292794466019,0.15980863571166992,0.23373061418533325,0.3158044219017029,0.17851337790489197,0.11214292794466019,0.15980863571166992,0.23373061418533325
