,statnNm,pos0,pos1,pos2,pos3,pos4,neg0,neg1,neg2,neg3,neg4
13,국회의사당역,0.8379273414611816,0.04049532860517502,0.0408349484205246,0.040400005877017975,0.04034240171313286,0.8379273414611816,0.04049532860517502,0.0408349484205246,0.040400005877017975,0.04034240171313286
14,여의도역,0.19003266096115112,0.19399674236774445,0.3146922290325165,0.042949218302965164,0.2583291232585907,0.19003266096115112,0.19399674236774445,0.3146922290325165,0.042949218302965164,0.2583291232585907
15,샛강역,0.44483256340026855,0.33081743121147156,0.0,0.0,0.20782585442066193,0.44483256340026855,0.33081743121147156,0.0,0.0,0.20782585442066193
16,노량진역,0.29296040534973145,0.17387014627456665,0.2608168125152588,0.16079570353031158,0.11155694723129272,0.29296040534973145,0.17387014627456665,0.2608168125152588,0.16079570353031158,0.11155694723129272
17,노들역,0.025768054649233818,0.3810094892978668,0.025807740166783333,0.2929113805294037,0.27450332045555115,0.025768054649233818,0.3810094892978668,0.025807740166783333,0.2929113805294037,0.27450332045555115
18,흑석역,0.06828401237726212,0.06694330275058746,0.06767304986715317,0.06667234003543854,0.7304273247718811,0.06828401237726212,0.06694330275058746,0.06767304986715317,0.06667234003543854,0.7304273247718811
19,동작역,0.14069150388240814,0.0,0.703974187374115,0.0,0.1357177495956421,0.14069150388240814,0.0,0.703974187374115,0.0,0.1357177495956421
20,구반포역,0.06865531206130981,0.06788589805364609,0.7283832430839539,0.06763019412755966,0.06744536757469177,0.06865531206130981,0.06788589805364609,0.7283832430839539,0.06763019412755966,0.06744536757469177
21,신반포역,0.6180809736251831,0.025513341650366783,0.3048466742038727,0.025725174695253372,0.025833837687969208,0.6180809736251831,0.025513341650366783,0.3048466742038727,0.025725174695253372,0.025833837687969208
22,사평역,0.6477954387664795,0.040192585438489914,0.04216017574071884,0.22918260097503662,0.04066921025514603,0.6477954387664795,0.040192585438489914,0.04216017574071884,0.22918260097503662,0.04066921025514603
23,고속터미널역,0.20757754147052765,0.24495743215084076,0.23732389509677887,0.0,0.30938488245010376,0.20757754147052765,0.24495743215084076,0.23732389509677887,0.0,0.30938488245010376
24,신논현역,0.13124515116214752,0.12959939241409302,0.2074527144432068,0.18950533866882324,0.34219738841056824,0.13124515116214752,0.12959939241409302,0.2074527144432068,0.18950533866882324,0.34219738841056824
25,언주역,0.4141118824481964,0.016847502440214157,0.017046337947249413,0.19662253558635712,0.35537174344062805,0.4141118824481964,0.016847502440214157,0.017046337947249413,0.19662253558635712,0.35537174344062805
26,선정릉역,0.3329555094242096,0.0,0.2646314203739166,0.20624575018882751,0.19100503623485565,0.3329555094242096,0.0,0.2646314203739166,0.20624575018882751,0.19100503623485565
27,삼성중앙역,0.4619159400463104,0.033599186688661575,0.03396001085639,0.0336177684366703,0.4369070529937744,0.4619159400463104,0.033599186688661575,0.03396001085639,0.0336177684366703,0.4369070529937744
28,봉은사역,0.4606356918811798,0.06180165708065033,0.30775731801986694,0.0,0.16557228565216064,0.4606356918811798,0.06180165708065033,0.30775731801986694,0.0,0.16557228565216064
29,종합운동장역,0.20784132182598114,0.36007633805274963,0.3078468143939972,0.028659839183092117,0.09557567536830902,0.20784132182598114,0.36007633805274963,0.3078468143939972,0.028659839183092117,0.09557567536830902
30,삼전역,0.5923153162002563,0.10028477758169174,0.10334053635597229,0.10280940681695938,0.10125000029802322,0.5923153162002563,0.10028477758169174,0.10334053635597229,0.10280940681695938,0.10125000029802322
31,석촌고분역,0.2144988626241684,0.5059481859207153,0.24789491295814514,0.0158114992082119,0.015846526250243187,0.2144988626241684,0.5059481859207153,0.24789491295814514,0.0158114992082119,0.015846526250243187
32,석촌역,0.0,0.3116263747215271,0.47800716757774353,0.0,0.20054395496845245,0.0,0.3116263747215271,0.47800716757774353,0.0,0.20054395496845245
33,송파나루역,0.06817767024040222,0.06687594950199127,0.0677211582660675,0.0666719526052475,0.7305532693862915,0.06817767024040222,0.06687594950199127,0.0677211582660675,0.0666719526052475,0.7305532693862915
34,한성백제역,0.8190497159957886,0.12537641823291779,0.018385404720902443,0.01893046125769615,0.01825796440243721,0.8190497159957886,0.12537641823291779,0.018385404720902443,0.01893046125769615,0.01825796440243721
35,올림픽공원역,0.6145235896110535,0.16256661713123322,0.025408275425434113,0.0,0.19190002977848053,0.6145235896110535,0.16256661713123322,0.025408275425434113,0.0,0.19190002977848053
36,둔촌오륜역,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
37,중앙보훈병원역,0.03527528792619705,0.3995916247367859,0.03448738530278206,0.03374680504202843,0.49689891934394836,0.03527528792619705,0.3995916247367859,0.03448738530278206,0.03374680504202843,0.49689891934394836
