,statnNm,pos0,pos1,pos2,pos3,pos4,neg0,neg1,neg2,neg3,neg4
0,시부야역,0.16786903142929077,0.13476045429706573,0.46727442741394043,0.044716861099004745,0.1853792518377304,0.16786903142929077,0.13476045429706573,0.46727442741394043,0.044716861099004745,0.1853792518377304
1,이케지리오하시역,0.23004770278930664,0.08732594549655914,0.5012321472167969,0.031228933483362198,0.15016530454158783,0.23004770278930664,0.08732594549655914,0.5012321472167969,0.031228933483362198,0.15016530454158783
2,산겐자야역,0.1391858160495758,0.03503554314374924,0.6115012168884277,0.060118407011032104,0.15415899455547333,0.1391858160495758,0.03503554314374924,0.6115012168884277,0.060118407011032104,0.15415899455547333
3,코마자와다이가쿠역,0.16617628931999207,0.15065370500087738,0.42816269397735596,0.04242124781012535,0.21258606016635895,0.16617628931999207,0.15065370500087738,0.42816269397735596,0.04242124781012535,0.21258606016635895
4,사쿠라신마치역,0.13498321175575256,0.23094242811203003,0.37968000769615173,0.01583169400691986,0.238562673330307,0.13498321175575256,0.23094242811203003,0.37968000769615173,0.01583169400691986,0.238562673330307
5,요가역,0.07715164870023727,0.2647687494754791,0.3847599923610687,0.0,0.2724308669567108,0.07715164870023727,0.2647687494754791,0.3847599923610687,0.0,0.2724308669567108
6,후타코타마가와역,0.14106766879558563,0.16617217659950256,0.3838798701763153,0.11161548644304276,0.19726477563381195,0.14106766879558563,0.16617217659950256,0.3838798701763153,0.11161548644304276,0.19726477563381195
7,후타코신치역,0.2061636596918106,0.07881868630647659,0.4781024754047394,0.10727015137672424,0.12964503467082977,0.2061636596918106,0.07881868630647659,0.4781024754047394,0.10727015137672424,0.12964503467082977
8,다카쓰역,0.1419491022825241,0.30032193660736084,0.2696203887462616,0.12353367358446121,0.16457486152648926,0.1419491022825241,0.30032193660736084,0.2696203887462616,0.12353367358446121,0.16457486152648926
9,미조노쿠치역,0.10208524018526077,0.16400723159313202,0.404543399810791,0.13292159140110016,0.19644249975681305,0.10208524018526077,0.16400723159313202,0.404543399810791,0.13292159140110016,0.19644249975681305
10,카지가야역,0.22089222073554993,0.22874462604522705,0.22243472933769226,0.05952279269695282,0.26840564608573914,0.22089222073554993,0.22874462604522705,0.22243472933769226,0.05952279269695282,0.26840564608573914
11,미야자키다이역,0.06455669552087784,0.11662043631076813,0.5970214605331421,0.0399794727563858,0.18182197213172913,0.06455669552087784,0.11662043631076813,0.5970214605331421,0.0399794727563858,0.18182197213172913
12,미야마에다이라역,0.08517671376466751,0.07599657028913498,0.6693068146705627,0.0,0.1666630208492279,0.08517671376466751,0.07599657028913498,0.6693068146705627,0.0,0.1666630208492279
13,사기누마역,0.243991419672966,0.2585770785808563,0.3284626305103302,0.039151791483163834,0.12981703877449036,0.243991419672966,0.2585770785808563,0.3284626305103302,0.039151791483163834,0.12981703877449036
14,타마 플라자역,0.17248471081256866,0.19979539513587952,0.35878992080688477,0.014774923212826252,0.25415506958961487,0.17248471081256866,0.19979539513587952,0.35878992080688477,0.014774923212826252,0.25415506958961487
15,아자미노역,0.1482769101858139,0.17489294707775116,0.482828289270401,0.0,0.19315285980701447,0.1482769101858139,0.17489294707775116,0.482828289270401,0.0,0.19315285980701447
16,에다역,0.08797352015972137,0.0,0.47114723920822144,0.06457553803920746,0.37350401282310486,0.08797352015972137,0.0,0.47114723920822144,0.06457553803920746,0.37350401282310486
17,이치가오역,0.12306668609380722,0.015710193663835526,0.4998248517513275,0.01598469540476799,0.34541356563568115,0.12306668609380722,0.015710193663835526,0.4998248517513275,0.01598469540476799,0.34541356563568115
18,아치가오역,0.2491755187511444,0.060353655368089676,0.5447843074798584,0.05750930309295654,0.0881771445274353,0.2491755187511444,0.060353655368089676,0.5447843074798584,0.05750930309295654,0.0881771445274353
19,후지가오카역,0.22696809470653534,0.24826709926128387,0.48523077368736267,0.036808695644140244,0.0,0.22696809470653534,0.24826709926128387,0.48523077368736267,0.036808695644140244,0.0
20,아오바다이역,0.06846145540475845,0.29164719581604004,0.4919794499874115,0.06335781514644623,0.08455410599708557,0.06846145540475845,0.29164719581604004,0.4919794499874115,0.06335781514644623,0.08455410599708557
21,다나역,0.0,0.08291690796613693,0.4829404950141907,0.11921428143978119,0.30661138892173767,0.0,0.08291690796613693,0.4829404950141907,0.11921428143978119,0.30661138892173767
22,나가츠타역,0.1363997608423233,0.16391177475452423,0.4499923288822174,0.05158056691288948,0.1981155425310135,0.1363997608423233,0.16391177475452423,0.4499923288822174,0.05158056691288948,0.1981155425310135
23,쓰쿠시노역,0.18917469680309296,0.20489954948425293,0.4429995119571686,0.0,0.1600302904844284,0.18917469680309296,0.20489954948425293,0.4429995119571686,0.0,0.1600302904844284
24,스즈카케다이역,0.19620144367218018,0.11690980195999146,0.6291047930717468,0.0,0.05529659613966942,0.19620144367218018,0.11690980195999146,0.6291047930717468,0.0,0.05529659613966942
25,미나미마치다그랑베리파크역,0.1400221735239029,0.16575686633586884,0.5507319569587708,0.0,0.1356615573167801,0.1400221735239029,0.16575686633586884,0.5507319569587708,0.0,0.1356615573167801
26,츠키미노역,0.04146032780408859,0.3596680164337158,0.2927447557449341,0.1066400483250618,0.1994868665933609,0.04146032780408859,0.3596680164337158,0.2927447557449341,0.1066400483250618,0.1994868665933609
27,주오린칸역,0.07299496233463287,0.2740034759044647,0.347282737493515,0.17257864773273468,0.1331401765346527,0.07299496233463287,0.2740034759044647,0.347282737493515,0.17257864773273468,0.1331401765346527
