,statnNm,pos0,pos1,pos2,pos3,pos4,pos5,neg0,neg1,neg2,neg3,neg4,neg5
0,센가쿠지 station,0.07198433578014374,0.0,0.18260471522808075,0.10142596065998077,0.44006723165512085,0.2029804289340973,0.17440427839756012,0.1087949350476265,0.37852075695991516,0.17422060668468475,0.16312275826931,0.0
1,시나가와 station,0.0594724602997303,0.0933990404009819,0.20929071307182312,0.2272273600101471,0.3374669551849365,0.07314348220825195,0.10374409705400467,0.12009266763925552,0.542351484298706,0.09140490740537643,0.10253874957561493,0.039868079125881195
2,키타시나가와 station,0.0,0.3958822786808014,0.13404051959514618,0.18861417472362518,0.08197902143001556,0.1982068568468094,0.1075170710682869,0.181049644947052,0.3367062211036682,0.045059774070978165,0.31248000264167786,0.01718735508620739
3,신반바 station,0.07771480083465576,0.29835018515586853,0.11561509221792221,0.24864719808101654,0.2161325216293335,0.04354017600417137,0.09261301159858704,0.12332776933908463,0.4724132716655731,0.0,0.23907263576984406,0.07123149186372757
4,아오모노요코초 station,0.09732570499181747,0.2205965518951416,0.17282408475875854,0.18653744459152222,0.3210010230541229,0.0,0.1914367526769638,0.10619699954986572,0.3683280944824219,0.06937301158905029,0.26293715834617615,0.0
5,사메즈 station,0.0,0.1253194510936737,0.050351254642009735,0.3518840968608856,0.16646552085876465,0.3036651909351349,0.08011948317289352,0.23610316216945648,0.4972756803035736,0.15544697642326355,0.0,0.028745515272021294
6,타치아이가와 station,0.15627287328243256,0.3060765862464905,0.151042640209198,0.12731358408927917,0.0669248178601265,0.1923694908618927,0.2588980495929718,0.26965346932411194,0.19492056965827942,0.1719220131635666,0.0,0.10169284045696259
7,오모리카이간 station,0.05483654886484146,0.168695867061615,0.2784648835659027,0.347600519657135,0.14856836199760437,0.0,0.028416983783245087,0.2626364529132843,0.4787176847457886,0.16258078813552856,0.041446030139923096,0.026202047243714333
8,헤이와지마 station,0.07022631168365479,0.17082059383392334,0.13252566754817963,0.2663581669330597,0.15948963165283203,0.20057959854602814,0.07759265601634979,0.15671494603157043,0.3856950104236603,0.20222535729408264,0.1469961553812027,0.030775874853134155
9,오모리마치 역,0.0,0.1684955656528473,0.17158177495002747,0.37480059266090393,0.13980978727340698,0.1427542269229889,0.05413812771439552,0.29119929671287537,0.40205201506614685,0.05077238753437996,0.19929218292236328,0.0
