,statnNm,pos0,pos1,pos2,pos3,pos4,pos5,neg0,neg1,neg2,neg3,neg4,neg5
0,오사카우메다,0.0314369834959507,0.17362380027770996,0.2701670825481415,0.0974944531917572,0.360154926776886,0.06712278723716736,0.14039930701255798,0.26641136407852173,0.3096902370452881,0.0739629939198494,0.19921380281448364,0.010322323068976402
1,쥬소,0.050697483122348785,0.3471916615962982,0.11834196746349335,0.1345253586769104,0.2606302499771118,0.08861325681209564,0.11064645648002625,0.2283179759979248,0.5020714402198792,0.03978949412703514,0.11134949326515198,0.0
2,미나미카타,0.0,0.35645878314971924,0.18296091258525848,0.19139263033866882,0.15556973218917847,0.11287037283182144,0.05520952492952347,0.2611526548862457,0.3669916093349457,0.16087613999843597,0.11609383672475815,0.03967619687318802
3,소젠지,0.10202845185995102,0.3762771785259247,0.0,0.20421358942985535,0.054175008088350296,0.26129546761512756,0.0371505431830883,0.07672904431819916,0.3501599133014679,0.2709815204143524,0.26297464966773987,0.0
4,아와지,0.07130647450685501,0.300163596868515,0.16413243114948273,0.1388644278049469,0.1881323605775833,0.13740068674087524,0.15095946192741394,0.08577162027359009,0.5104176998138428,0.0692063421010971,0.16197578608989716,0.021669114008545876
5,카미신죠,0.0521559864282608,0.23908792436122894,0.2749536335468292,0.2564046084880829,0.17600369453430176,0.0,0.1587914228439331,0.17728132009506226,0.4405273199081421,0.08097574859857559,0.14103394746780396,0.0
6,아이카와,0.0,0.4835071265697479,0.0,0.2415889948606491,0.17138463258743286,0.09845295548439026,0.06898561865091324,0.19139401614665985,0.6783532500267029,0.0,0.05623043701052666,0.0
7,쇼자쿠,0.0,0.4437090754508972,0.2725372016429901,0.0,0.0316472090780735,0.24609175324440002,0.0,0.2816794812679291,0.4434390664100647,0.10535202920436859,0.1630687415599823,0.0
8,셋쓰시,0.0,0.1744513064622879,0.13599775731563568,0.40751492977142334,0.27317965030670166,0.0,0.0,0.0,0.6574084758758545,0.0,0.2886931300163269,0.040588900446891785
9,미나미이바라키,0.05906837433576584,0.28027093410491943,0.06891030073165894,0.26006075739860535,0.3083499073982239,0.023339731618762016,0.03056389093399048,0.08046141266822815,0.4797820448875427,0.05400978773832321,0.20302839577198029,0.15215443074703217
10,이바라키시,0.12785586714744568,0.33629298210144043,0.13546344637870789,0.13076891005039215,0.26856961846351624,0.0,0.061008650809526443,0.14120377600193024,0.4122154116630554,0.062201689928770065,0.13899829983711243,0.1843721717596054
11,소지지,0.0,0.0,0.3380906879901886,0.07207721471786499,0.5729475021362305,0.0,0.15703284740447998,0.11132659763097763,0.410709410905838,0.0,0.30973732471466064,0.0
12,돈다,0.07688639312982559,0.12725043296813965,0.15642456710338593,0.15995220839977264,0.3081699311733246,0.1713164746761322,0.19700028002262115,0.16790162026882172,0.3374904990196228,0.1875973641872406,0.10785308480262756,0.0
13,타카쓰키시,0.0,0.29679277539253235,0.10161246359348297,0.11401872336864471,0.34249964356422424,0.14411693811416626,0.0,0.11972590535879135,0.42432913184165955,0.23967497050762177,0.16636042296886444,0.04894503951072693
14,칸마키,0.0,0.16044451296329498,0.20853440463542938,0.21311865746974945,0.14643125236034393,0.2690996527671814,0.05617718771100044,0.0,0.8031855225563049,0.0,0.1335269659757614,0.0
15,미나세,0.14611797034740448,0.0,0.15555241703987122,0.3534281551837921,0.23338176310062408,0.10638266056776047,0.05862331762909889,0.421888142824173,0.378643274307251,0.0,0.13064752519130707,0.0
16,오야마자키,0.0,0.1324552595615387,0.14393119513988495,0.16683503985404968,0.1862797886133194,0.36858782172203064,0.0,0.17506170272827148,0.423003613948822,0.10851572453975677,0.16187447309494019,0.12962564826011658
17,니시야마텐노잔,0.08802966773509979,0.24547609686851501,0.10196807980537415,0.2124519944190979,0.27848920226097107,0.07358498871326447,0.07680812478065491,0.1950646936893463,0.4093864858150482,0.06048832833766937,0.2562885582447052,0.0
