,statnNm,pos0,pos1,pos2,pos3,pos4,pos5,neg0,neg1,neg2,neg3,neg4,neg5
0,개화역,0.1957474648952484,0.0,0.0,0.0,0.6097667813301086,0.1665925681591034,0.0,0.0,0.49381381273269653,0.0,0.4688621163368225,0.0
1,김포공항역,0.10064451396465302,0.02562168426811695,0.0,0.10542435944080353,0.6642799377441406,0.10351017862558365,0.4486943781375885,0.04060428589582443,0.2148616462945938,0.07020686566829681,0.22511395812034607,0.0
2,공항시장역,0.27860504388809204,0.010559353046119213,0.010488053783774376,0.010465897619724274,0.6793766617774963,0.010505023412406445,0.010574364103376865,0.010529753752052784,0.22521521151065826,0.01046750694513321,0.4924577474594116,0.2507553994655609
3,신방화역,0.0,0.5083485841751099,0.28373390436172485,0.0,0.0,0.18118657171726227,0.0,0.4581161141395569,0.0,0.24275770783424377,0.2726040780544281,0.0
4,마곡나루역,0.1829320341348648,0.18352873623371124,0.0,0.06124259531497955,0.45205163955688477,0.11722555011510849,0.39733317494392395,0.0,0.26393428444862366,0.14929869771003723,0.1833861619234085,0.0
5,양천향교역,0.012087133713066578,0.01209635566920042,0.32061365246772766,0.21475394070148468,0.23942185938358307,0.2010270357131958,0.2158493548631668,0.15443310141563416,0.22399277985095978,0.011938974261283875,0.3817985951900482,0.011987175792455673
6,가양역,0.0,0.5065822601318359,0.0,0.2749116122722626,0.12255717068910599,0.08918242156505585,0.3163219094276428,0.0,0.6332888603210449,0.040320321917533875,0.0,0.0
7,증미역,0.0,0.3702082335948944,0.0,0.2207719385623932,0.2983904182910919,0.09653488546609879,0.3554653227329254,0.4493332803249359,0.17406438291072845,0.0,0.0,0.0
8,등촌역,0.10817665606737137,0.0,0.10508523136377335,0.0,0.4590183198451996,0.31680554151535034,0.2571428418159485,0.3332563638687134,0.20455095171928406,0.0,0.19419096410274506,0.0
9,염창역,0.0,0.5229885578155518,0.09669265896081924,0.0,0.36078518629074097,0.0,0.23653613030910492,0.28972873091697693,0.3763134777545929,0.0,0.08451035618782043,0.0
10,신목동역,0.26746484637260437,0.147058367729187,0.011987137608230114,0.011995433829724789,0.2757425308227539,0.28575167059898376,0.01207762211561203,0.24211721122264862,0.34182479977607727,0.01191079244017601,0.3801123797893524,0.011957206763327122
11,선유도역,0.40272894501686096,0.0,0.0,0.171251118183136,0.35022881627082825,0.06692647933959961,0.2242337465286255,0.12540650367736816,0.38068708777427673,0.0,0.2608083486557007,0.0
12,당산역,0.0,0.2684083580970764,0.07764624059200287,0.09036632627248764,0.557946503162384,0.0,0.20392221212387085,0.14152397215366364,0.11525613814592361,0.26065343618392944,0.2758563756942749,0.0
13,국회의사당역,0.033362843096256256,0.6200210452079773,0.0337987057864666,0.24560900032520294,0.0334072969853878,0.033801160752773285,0.8325854539871216,0.0334898978471756,0.03358570858836174,0.0334375761449337,0.0334586426615715,0.03344273939728737
14,여의도역,0.0,0.5107316970825195,0.0741262286901474,0.0984424576163292,0.19248071312904358,0.12300970405340195,0.17963771522045135,0.21411854028701782,0.2645869553089142,0.13567540049552917,0.2047741413116455,0.0
15,샛강역,0.4007863998413086,0.2800849974155426,0.18822070956230164,0.0,0.0,0.11742215603590012,0.27478426694869995,0.3705049157142639,0.14330041408538818,0.0,0.1979665607213974,0.0
16,노량진역,0.0,0.2561115622520447,0.17922846972942352,0.10215138643980026,0.4570593535900116,0.0,0.19324856996536255,0.2413373440504074,0.2957243323326111,0.26425281167030334,0.0,0.0
17,노들역,0.020981185138225555,0.02113593928515911,0.02098173275589943,0.19916121661663055,0.7167428731918335,0.020997043699026108,0.02092418260872364,0.17608235776424408,0.7396465539932251,0.021071484312415123,0.02112114429473877,0.021154332906007767
18,흑석역,0.4911411702632904,0.055849213153123856,0.286212295293808,0.055560432374477386,0.05565280467271805,0.055584102869033813,0.05609498172998428,0.055654507130384445,0.056220684200525284,0.055642019957304,0.7208243012428284,0.05556348338723183
19,동작역,0.49027445912361145,0.0,0.0,0.10400937497615814,0.3815987706184387,0.0,0.0,0.16233305633068085,0.271355003118515,0.42365792393684387,0.12660524249076843,0.0
20,구반포역,0.05561905726790428,0.05620751157402992,0.7202867269515991,0.05641387775540352,0.055818092077970505,0.055654752999544144,0.05661206319928169,0.05596376582980156,0.7198699116706848,0.05603790655732155,0.05586931109428406,0.05564705282449722
21,신반포역,0.02105635590851307,0.41558703780174255,0.020854158326983452,0.020903615280985832,0.5006992220878601,0.02089955098927021,0.8943842053413391,0.021040281280875206,0.021127380430698395,0.021482832729816437,0.021123718470335007,0.020841600373387337
22,사평역,0.0336717814207077,0.033448055386543274,0.03346513584256172,0.30595067143440247,0.0336492694914341,0.5598151087760925,0.03377385437488556,0.03336595371365547,0.3314940333366394,0.534518837928772,0.033494025468826294,0.033353306353092194
23,고속터미널역,0.0,0.24401043355464935,0.0,0.16908973455429077,0.37159112095832825,0.21406309306621552,0.11948946863412857,0.29302772879600525,0.28132522106170654,0.06197391077876091,0.2435641586780548,0.0
24,신논현역,0.0,0.32213255763053894,0.03309813141822815,0.30923089385032654,0.17769169807434082,0.15503811836242676,0.10488954931497574,0.12356779724359512,0.38542816042900085,0.20118553936481476,0.1821298450231552,0.0
25,언주역,0.2783884108066559,0.014011109247803688,0.014032954350113869,0.37658894062042236,0.01400611363351345,0.3029724657535553,0.17960552871227264,0.013980991207063198,0.014097420498728752,0.014228305779397488,0.6686971187591553,0.10939064621925354
26,선정릉역,0.3111245334148407,0.17648738622665405,0.18999475240707397,0.20150408148765564,0.041641537100076675,0.07924772799015045,0.159816175699234,0.0,0.4000748097896576,0.33030083775520325,0.10139373689889908,0.0
27,삼성중앙역,0.027913084253668785,0.02781051956117153,0.027839764952659607,0.8607560992240906,0.027851952239871025,0.02782859280705452,0.46644896268844604,0.02780180610716343,0.42195063829421997,0.027919253334403038,0.028043584898114204,0.027835743501782417
28,봉은사역,0.0,0.3550125062465668,0.0,0.30429187417030334,0.16134342551231384,0.1724652349948883,0.3325980603694916,0.10217517614364624,0.26336634159088135,0.1591084897518158,0.13930942118167877,0.0
29,종합운동장역,0.0,0.1811109185218811,0.11869281530380249,0.17436856031417847,0.2914075553417206,0.23111572861671448,0.0,0.3676695227622986,0.4160844385623932,0.10506069660186768,0.10458457469940186,0.0
