,statnNm,pos0,pos1,pos2,pos3,pos4,pos5,neg0,neg1,neg2,neg3,neg4,neg5
0,서울역역,0.09757484495639801,0.10857615619897842,0.22625888884067535,0.06702285259962082,0.44761815667152405,0.052949078381061554,0.11712042987346649,0.13146895170211792,0.3396800458431244,0.13750618696212769,0.24927301704883575,0.024951325729489326
1,남영,0.24260945618152618,0.32013818621635437,0.1974610537290573,0.016744257882237434,0.01692616567015648,0.20612087845802307,0.016922596842050552,0.016909906640648842,0.016835151240229607,0.3797542154788971,0.5528029203414917,0.01677527092397213
2,용산,0.03682103380560875,0.20189623534679413,0.38523587584495544,0.14581909775733948,0.20983430743217468,0.020393453538417816,0.09293311089277267,0.11372412741184235,0.5329299569129944,0.12176024913787842,0.11148903518915176,0.02716357633471489
3,노량진,0.0,0.14584548771381378,0.337680846452713,0.15347722172737122,0.2546994984149933,0.10631166398525238,0.06484302878379822,0.23423811793327332,0.2766682803630829,0.12225935608148575,0.2357609122991562,0.06623026728630066
4,대방,0.0,0.0,0.4812999963760376,0.0,0.48326241970062256,0.0,0.0,0.0,0.6706031560897827,0.0,0.0,0.2939033508300781
5,신길,0.0,0.09933464974164963,0.5255951285362244,0.0,0.33504533767700195,0.035539451986551285,0.19166766107082367,0.12649425864219666,0.455011248588562,0.10011929273605347,0.12445314228534698,0.0
6,영등포,0.0,0.22816123068332672,0.4426499307155609,0.0,0.3206292390823364,0.0,0.16783370077610016,0.24266701936721802,0.08192508667707443,0.18590837717056274,0.25455716252326965,0.06710869818925858
7,신도림,0.0,0.1146698147058487,0.4335159361362457,0.1725502908229828,0.2772673964500427,0.0,0.12235492467880249,0.3240525424480438,0.33276960253715515,0.12419897317886353,0.04901789128780365,0.04760608449578285
8,구로,0.0,0.23094560205936432,0.3388400673866272,0.08287975192070007,0.14688922464847565,0.1967148333787918,0.261129766702652,0.0,0.4685947299003601,0.0,0.15835493803024292,0.10440278798341751
9,가산디지털단지,0.0,0.12636445462703705,0.37322089076042175,0.21050778031349182,0.2850129008293152,0.0,0.0,0.11161833256483078,0.5859675407409668,0.16243231296539307,0.1350921243429184,0.0
10,독산,0.0,0.0,0.20327654480934143,0.29281753301620483,0.4858197271823883,0.0,0.0,0.0,0.5254022479057312,0.11572960764169693,0.2669137120246887,0.07992503046989441
11,금천구청,0.0,0.15583419799804688,0.41950634121894836,0.168899267911911,0.0912698283791542,0.16027815639972687,0.0,0.18112994730472565,0.3573259711265564,0.22663235664367676,0.2265121042728424,0.0
12,석수,0.0,0.0,0.5359307527542114,0.20502100884914398,0.23880699276924133,0.0,0.0,0.07690446078777313,0.8961243629455566,0.0,0.0,0.0
13,관악,0.0,0.3501296639442444,0.3586311936378479,0.0,0.10900826752185822,0.17419186234474182,0.055399879813194275,0.08853188902139664,0.3648533821105957,0.34111660718917847,0.14610260725021362,0.0
14,안양,0.0,0.0,0.54819655418396,0.18036791682243347,0.25126025080680847,0.0,0.10009480267763138,0.18759343028068542,0.2979266941547394,0.15085040032863617,0.0,0.2568015158176422
15,명학,0.1143234372138977,0.48111990094184875,0.011216281913220882,0.37080034613609314,0.011250171810388565,0.011289862915873528,0.6421269178390503,0.011202404275536537,0.01117388904094696,0.3131163418292999,0.011171925812959671,0.011208537966012955
16,금정,0.0,0.0,0.5501747727394104,0.07972174137830734,0.3646049201488495,0.0,0.15889649093151093,0.21586395800113678,0.41639113426208496,0.11953477561473846,0.08749184012413025,0.0
17,군포,0.0,0.0,0.4535317122936249,0.38857853412628174,0.0,0.14162646234035492,0.0,0.1267094761133194,0.39684349298477173,0.0,0.46019071340560913,0.0
18,당정,0.0,0.07881845533847809,0.24080005288124084,0.0,0.5856568217277527,0.08382703363895416,0.06877898424863815,0.3861542344093323,0.22088925540447235,0.09098650515079498,0.0,0.22777347266674042
19,의왕,0.2443363070487976,0.0,0.13958214223384857,0.0633038654923439,0.5467706322669983,0.0,0.243599072098732,0.0,0.26815181970596313,0.1226135641336441,0.3596176207065582,0.0
20,성균관대,0.0,0.126506969332695,0.31456759572029114,0.2165021151304245,0.33539313077926636,0.0,0.0,0.2847641408443451,0.11331100016832352,0.1541104018688202,0.33716097474098206,0.10714001208543777
21,화서,0.20428331196308136,0.0,0.4019080400466919,0.0,0.3764238655567169,0.0,0.23657898604869843,0.25351065397262573,0.0,0.28655946254730225,0.21173697710037231,0.0
