,statnNm,pos0,pos1,pos2,pos3,pos4,pos5,neg0,neg1,neg2,neg3,neg4,neg5
0,시부야역,0.0,0.12916825711727142,0.3046935498714447,0.1705007702112198,0.3198235332965851,0.06672023981809616,0.19069598615169525,0.23321978747844696,0.3003750741481781,0.1045905351638794,0.12108872085809708,0.05002988874912262
1,다이칸야마역,0.0,0.06503238528966904,0.1454932689666748,0.28223615884780884,0.3219093382358551,0.1836930513381958,0.11436627060174942,0.05232822895050049,0.41293272376060486,0.13925260305404663,0.279486745595932,0.0
2,나카메구로역,0.0,0.18595707416534424,0.10406725853681564,0.36074012517929077,0.26003530621528625,0.08873464912176132,0.1274084448814392,0.08906292170286179,0.5508952140808105,0.0706414058804512,0.14718222618103027,0.014809781685471535
3,유텐지역,0.08571811765432358,0.30265408754348755,0.10029462724924088,0.3367353081703186,0.10040095448493958,0.07419688999652863,0.11741432547569275,0.12758752703666687,0.5642363429069519,0.08830603212118149,0.10076827555894852,0.0
4,가쿠게이다이가쿠역,0.0,0.1499023586511612,0.04993312060832977,0.3804928660392761,0.2964707314968109,0.12211109697818756,0.1242939829826355,0.04848026856780052,0.5181066989898682,0.0,0.2593635618686676,0.04866795241832733
5,토리츠다이가쿠역,0.12051035463809967,0.23967033624649048,0.19896723330020905,0.24588090181350708,0.0,0.18762905895709991,0.24460478127002716,0.20197458565235138,0.3020705282688141,0.03392018750309944,0.21005375683307648,0.0
6,지유가오카역,0.0,0.22899280488491058,0.13700810074806213,0.2139710783958435,0.32358571887016296,0.09416189789772034,0.12230821698904037,0.2155858278274536,0.42775577306747437,0.11175937950611115,0.1160520613193512,0.0
7,덴엔쵸후역,0.2531038820743561,0.04484283924102783,0.18879012763500214,0.15101364254951477,0.23036861419677734,0.13188089430332184,0.14033082127571106,0.250712126493454,0.4000830352306366,0.09612711519002914,0.11204012483358383,0.0
8,타마가와역,0.15074506402015686,0.2156190425157547,0.09878702461719513,0.22833073139190674,0.25383615493774414,0.052681926637887955,0.07550812512636185,0.12345213443040848,0.6278549432754517,0.07163546979427338,0.10070811212062836,0.0
9,신마루코역,0.22278109192848206,0.21793778240680695,0.1011735126376152,0.1303226351737976,0.32609686255455017,0.0,0.12448210269212723,0.09538332372903824,0.5012950897216797,0.0450979545712471,0.2320525050163269,0.0
10,무사시코스기역,0.09193432331085205,0.2794262766838074,0.17199058830738068,0.08413475751876831,0.3169293701648712,0.05558472499251366,0.19451485574245453,0.138709157705307,0.26845669746398926,0.17888301610946655,0.19727227091789246,0.02216401696205139
11,모토스미요시역,0.1776135414838791,0.016900133341550827,0.6162406206130981,0.016713982447981834,0.016742361709475517,0.15578937530517578,0.15681786835193634,0.016961554065346718,0.5582916140556335,0.016737662255764008,0.23436643183231354,0.016824815422296524
12,히요시역,0.0,0.2876076400279999,0.10322616994380951,0.22770053148269653,0.28095701336860657,0.09980263561010361,0.2348482757806778,0.03319738060235977,0.44376400113105774,0.12929342687129974,0.1581934243440628,0.0
13,츠나시마역,0.0,0.46546927094459534,0.0,0.0,0.5024951100349426,0.0,0.2694062888622284,0.0,0.28671398758888245,0.0,0.34733715653419495,0.08046592772006989
14,오쿠라야마역,0.0,0.19818678498268127,0.21701955795288086,0.3519057631492615,0.14665131270885468,0.08433818817138672,0.04232995957136154,0.11083341389894485,0.6022997498512268,0.08541440218687057,0.15722788870334625,0.0
15,키쿠나역,0.14791807532310486,0.30372315645217896,0.07986407727003098,0.21265941858291626,0.2212803065776825,0.03455498442053795,0.16525818407535553,0.15055479109287262,0.3422532081604004,0.14911897480487823,0.19226734340190887,0.0
16,묘렌지역,0.0,0.3233698308467865,0.1976408213376999,0.17151089012622833,0.3038075566291809,0.0,0.0,0.2259121537208557,0.34787866473197937,0.15646101534366608,0.22321145236492157,0.04470425471663475
17,하쿠라쿠역,0.1018894612789154,0.2991120219230652,0.0,0.24582353234291077,0.2060099095106125,0.14526867866516113,0.09534502029418945,0.13697078824043274,0.3276548385620117,0.1611166149377823,0.22279995679855347,0.05611281469464302
18,히가시하쿠라쿠역,0.0,0.4613986015319824,0.18362396955490112,0.2123933732509613,0.0,0.1341523826122284,0.13596034049987793,0.23436038196086884,0.4158589541912079,0.20543834567070007,0.0,0.0
19,탄마치역,0.0,0.20422479510307312,0.3528936505317688,0.26549169421195984,0.17186598479747772,0.0,0.0,0.2729145884513855,0.4473794102668762,0.06395208835601807,0.16302424669265747,0.04997283220291138
20,요코하마역,0.07934065908193588,0.23171862959861755,0.1285930722951889,0.209477037191391,0.2880452871322632,0.06282532215118408,0.17777171730995178,0.2036980539560318,0.3062417507171631,0.09661108255386353,0.19369231164455414,0.021985072642564774
