,statnNm,pos0,pos1,pos2,pos3,pos4,pos5,neg0,neg1,neg2,neg3,neg4,neg5
0,나카노역,0.0,0.03209942951798439,0.0,0.9375614523887634,0.0,0.029605496674776077,0.0,0.2137700319290161,0.04843074828386307,0.24081146717071533,0.21176521480083466,0.2849777042865753
1,오치아이역,0.0,0.04788019508123398,0.0,0.9447987675666809,0.0,0.0,0.0,0.1770266741514206,0.0,0.3008404076099396,0.24223028123378754,0.27624574303627014
2,타카다노바바역,0.0,0.020596684888005257,0.0,0.869722843170166,0.0439518578350544,0.057961542159318924,0.0,0.21433685719966888,0.06825727224349976,0.2670753002166748,0.23752158880233765,0.21256515383720398
3,와세다역,0.0,0.08172191679477692,0.0,0.8647410869598389,0.0,0.0506080761551857,0.0,0.1640714555978775,0.21693424880504608,0.08915083855390549,0.12654636800289154,0.40232595801353455
4,카구라자카역,0.0,0.0,0.0,0.8797169923782349,0.10003046691417694,0.018285151571035385,0.0,0.2414841204881668,0.0734599307179451,0.12447354197502136,0.2200797200202942,0.3398507833480835
5,이다바시역,0.0,0.04410210996866226,0.0,0.8874202370643616,0.0,0.0655127763748169,0.0,0.18142855167388916,0.025968099012970924,0.2757878601551056,0.16477029025554657,0.3517777919769287
6,쿠단시타역,0.0,0.018610892817378044,0.0,0.9067224264144897,0.0,0.0736280232667923,0.0,0.13586494326591492,0.0200254637748003,0.40482592582702637,0.16411659121513367,0.2748223543167114
7,다케바시역,0.0,0.0,0.0,0.8957488536834717,0.0,0.09756740927696228,0.0,0.03410819545388222,0.0,0.32466375827789307,0.22902555763721466,0.4088662564754486
8,오테마치역,0.0,0.04644250497221947,0.0,0.9171206951141357,0.0,0.02661309391260147,0.0,0.11197510361671448,0.027266964316368103,0.23484858870506287,0.20934763550758362,0.41627976298332214
9,니혼바시역,0.0,0.10479483008384705,0.0,0.8817976117134094,0.0,0.012431006878614426,0.0,0.10040425509214401,0.0,0.181773841381073,0.2300858050584793,0.47698360681533813
10,카야바쵸역,0.0,0.0620524100959301,0.0,0.850926399230957,0.07575014978647232,0.0,0.01380891166627407,0.1621563732624054,0.03278792276978493,0.10683400183916092,0.1744583398103714,0.5099544525146484
11,몬젠나카쵸역,0.019425716251134872,0.0,0.0,0.8557889461517334,0.10215739905834198,0.021560749039053917,0.021005330607295036,0.12893438339233398,0.021286778151988983,0.27232131361961365,0.173063725233078,0.3833884596824646
12,키바역,0.0,0.1184081882238388,0.0,0.7710354924201965,0.02442259155213833,0.08465807884931564,0.0,0.16223923861980438,0.097323939204216,0.1822858601808548,0.18335101008415222,0.3676556348800659
13,토요쵸역,0.023578908294439316,0.10474029183387756,0.0,0.8235898017883301,0.0,0.046293847262859344,0.033420030027627945,0.2737948000431061,0.0,0.07381634414196014,0.2948078513145447,0.3232641816139221
14,미나미스나마치역,0.0,0.10421249270439148,0.0,0.8039430379867554,0.05497519671916962,0.034803248941898346,0.037999384105205536,0.18016134202480316,0.05061694234609604,0.1160469576716423,0.2930932343006134,0.32208213210105896
15,니시카사이역,0.019270697608590126,0.08818935602903366,0.0,0.8592700362205505,0.03230689838528633,0.0,0.03130294010043144,0.173317089676857,0.06332124024629593,0.21152453124523163,0.2165077179670334,0.30402645468711853
16,카사이역,0.01811337098479271,0.07571437954902649,0.0,0.8720460534095764,0.03307792544364929,0.0,0.040518611669540405,0.19575592875480652,0.011337412521243095,0.08056940138339996,0.21993695199489594,0.4518817365169525
17,우라야스역,0.0,0.15289723873138428,0.0,0.8230432271957397,0.0,0.0,0.0,0.42400187253952026,0.08143714815378189,0.0,0.0,0.47639837861061096
18,미나미교토쿠역,0.021962761878967285,0.040245454758405685,0.0,0.8341823816299438,0.0,0.09856036305427551,0.0,0.16411195695400238,0.0,0.0,0.4110870659351349,0.4172256886959076
19,교토쿠역,0.0,0.03714859485626221,0.0,0.8507418632507324,0.09696599841117859,0.012124240398406982,0.06724552810192108,0.10906396061182022,0.0,0.20471885800361633,0.25457409024238586,0.36288267374038696
20,묘덴역,0.01573539339005947,0.07228688150644302,0.0,0.8716608285903931,0.0,0.03816479071974754,0.05657678842544556,0.13237152993679047,0.020314998924732208,0.03215760737657547,0.25339868664741516,0.5051803588867188
21,바라키나카야마역,0.021036436781287193,0.09211553633213043,0.0,0.8090938329696655,0.04412465542554855,0.03246445953845978,0.05919112637639046,0.2347971647977829,0.12808486819267273,0.0,0.19514110684394836,0.381620854139328
22,니시후나바시역,0.014502906240522861,0.05629884451627731,0.0,0.870058536529541,0.0,0.05340811610221863,0.015291989780962467,0.22377288341522217,0.06934603303670883,0.17244873940944672,0.2142326384782791,0.30490773916244507
