,statnNm,pos0,pos1,pos2,pos3,pos4,pos5,neg0,neg1,neg2,neg3,neg4,neg5
0,시부야역,0.0,0.052535004913806915,0.0,0.932715654373169,0.0,0.014209700748324394,0.0,0.21782222390174866,0.0,0.288066565990448,0.23635442554950714,0.25739794969558716
1,다이칸야마역,0.01882040500640869,0.0,0.0,0.9164869785308838,0.0,0.06125440448522568,0.0,0.27174440026283264,0.0,0.23716586828231812,0.45610716938972473,0.03271198272705078
2,나카메구로역,0.011971363797783852,0.037773892283439636,0.06564738601446152,0.8266062140464783,0.02138335071504116,0.036617815494537354,0.0,0.22609882056713104,0.030058205127716064,0.2431773990392685,0.2601242959499359,0.2402322143316269
3,유텐지역,0.0,0.029362615197896957,0.0,0.9024388194084167,0.03608761727809906,0.029947547242045403,0.0,0.16120955348014832,0.07273469865322113,0.19481754302978516,0.2311641424894333,0.33899447321891785
4,가쿠게이다이가쿠역,0.0,0.06158677488565445,0.0,0.907325029373169,0.028983216732740402,0.0,0.0,0.2566404938697815,0.06696462631225586,0.15215088427066803,0.24293257296085358,0.2806146740913391
5,토리츠다이가쿠역,0.0,0.0,0.0,0.945798397064209,0.0,0.037372756749391556,0.0,0.12533317506313324,0.0,0.0,0.24033983051776886,0.6216192841529846
6,지유가오카역,0.0,0.05769776552915573,0.0,0.8454120755195618,0.058991529047489166,0.029655367136001587,0.0,0.1709546595811844,0.10269522666931152,0.16835136711597443,0.3345031142234802,0.2231811285018921
7,덴엔쵸후역,0.0,0.05550762638449669,0.0,0.8979780673980713,0.0,0.03799954801797867,0.0,0.10656826198101044,0.013138744980096817,0.3744504451751709,0.2668944001197815,0.23842363059520721
8,타마가와역,0.02252054214477539,0.04255744442343712,0.0,0.8991436958312988,0.0,0.03449765592813492,0.0,0.14693723618984222,0.07382148504257202,0.25133249163627625,0.15064282715320587,0.376629501581192
9,신마루코역,0.03534994274377823,0.03585028275847435,0.0,0.8749951720237732,0.0,0.05107470601797104,0.0,0.10979899019002914,0.18442049622535706,0.04823141545057297,0.41536745429039,0.2408243715763092
10,무사시코스기역,0.021532006561756134,0.04851967841386795,0.0,0.8599352240562439,0.03794095665216446,0.03189397230744362,0.0,0.14962327480316162,0.04904936999082565,0.14525803923606873,0.24038562178611755,0.4155055582523346
11,모토스미요시역,0.0,0.0,0.0,0.8884382843971252,0.0,0.07417715340852737,0.0,0.0,0.09058097749948502,0.5980611443519592,0.0,0.2833758592605591
12,히요시역,0.0,0.04449045658111572,0.0,0.9054883718490601,0.013109326362609863,0.02895469404757023,0.0,0.12602084875106812,0.02796480618417263,0.20697909593582153,0.3528212606906891,0.2857816815376282
13,츠나시마역,0.0,0.05950162932276726,0.0,0.772318959236145,0.14946743845939636,0.0,0.0,0.10831939429044724,0.0,0.5715280771255493,0.30144208669662476,0.0
14,오쿠라야마역,0.0,0.01560945063829422,0.0,0.8110334277153015,0.1568051278591156,0.01391669549047947,0.0,0.1978425830602646,0.052360326051712036,0.25453051924705505,0.21166257560253143,0.2822892665863037
15,키쿠나역,0.016721541061997414,0.026527708396315575,0.0,0.8372010588645935,0.08971436321735382,0.02949928492307663,0.0,0.15935291349887848,0.03584786877036095,0.23112954199314117,0.16474108397960663,0.4085937440395355
16,묘렌지역,0.0,0.0,0.0,0.7981961965560913,0.13355892896652222,0.06465877592563629,0.0,0.24126139283180237,0.04266767203807831,0.06981993466615677,0.24559316039085388,0.39946597814559937
17,하쿠라쿠역,0.012586620636284351,0.07270040363073349,0.08843901753425598,0.8042505383491516,0.0,0.020690832287073135,0.0,0.16908326745033264,0.10391484946012497,0.1048319935798645,0.22520381212234497,0.395637184381485
18,히가시하쿠라쿠역,0.023189188912510872,0.06284765899181366,0.15658462047576904,0.7513589859008789,0.0,0.0,0.0,0.1538853794336319,0.19519811868667603,0.4326865077018738,0.09301730990409851,0.12219583988189697
19,탄마치역,0.025523198768496513,0.0,0.0,0.9590610861778259,0.0,0.010288474150002003,0.0,0.2956262528896332,0.09846946597099304,0.09805820882320404,0.09323479980230331,0.4129093289375305
20,요코하마역,0.0,0.04652973636984825,0.0,0.9022300243377686,0.019668621942400932,0.021950457245111465,0.0,0.18196706473827362,0.06104378029704094,0.2863471508026123,0.2316398322582245,0.238827183842659
