,statnNm,pos0,pos1,pos2,pos3,pos4,pos5,neg0,neg1,neg2,neg3,neg4,neg5
0,용산 역,0.0,0.08388003706932068,0.0,0.8112812042236328,0.1013457402586937,0.0,0.0,0.0,0.0,0.3339543342590332,0.1618388295173645,0.5000413656234741
1,노량진 역,0.0,0.060123179107904434,0.0,0.9122363924980164,0.0,0.02370382659137249,0.0,0.0,0.0,0.30132725834846497,0.17728018760681152,0.517454981803894
2,대방 역,0.0,0.12592589855194092,0.0,0.8517107963562012,0.0,0.0,0.0,0.0,0.0,0.28304266929626465,0.0,0.6945958733558655
3,신길 역,0.0,0.0,0.0,0.9906760454177856,0.0,0.0,0.0,0.0,0.039904266595840454,0.32170355319976807,0.17773514986038208,0.45692092180252075
4,영등포 역,0.0,0.14628249406814575,0.0,0.8500663042068481,0.0,0.0,0.0,0.0,0.0,0.19047661125659943,0.27831271290779114,0.528469979763031
5,신도림 역,0.0,0.06756623089313507,0.0,0.9293090105056763,0.0,0.0,0.0,0.0,0.025791091844439507,0.4225747883319855,0.16489680111408234,0.3851752281188965
6,구로 역,0.0,0.07450209558010101,0.0,0.8920937776565552,0.0,0.026296362280845642,0.0,0.0,0.0,0.263121098279953,0.2728624939918518,0.4569324254989624
7,구일 역,0.0,0.1335141509771347,0.0,0.8518781065940857,0.0,0.0,0.0,0.0,0.0,0.34313881397247314,0.45655152201652527,0.18933318555355072
8,개봉 역,0.0,0.12766405940055847,0.0,0.8613215684890747,0.0,0.0,0.0,0.0,0.0,0.5155849456787109,0.23448194563388824,0.24165910482406616
9,오류동 역,0.01681653968989849,0.016713060438632965,0.016852736473083496,0.9160512089729309,0.016829287633299828,0.016737164929509163,0.01680919900536537,0.016778158023953438,0.01670633815228939,0.9158989191055298,0.016850126907229424,0.016957227140665054
10,온수 역,0.010453075170516968,0.18748202919960022,0.01049263495951891,0.5869033336639404,0.010524115525186062,0.19414480030536652,0.010499031282961369,0.010510185733437538,0.010556337423622608,0.010512428358197212,0.6255984306335449,0.3323235809803009
11,역곡 역,0.0,0.1506129652261734,0.0,0.781875491142273,0.0,0.059381552040576935,0.0,0.0,0.0,0.06330714374780655,0.3008768558502197,0.627681314945221
12,소사 역,0.0,0.0,0.0,0.9759174585342407,0.0,0.0,0.0,0.060443297028541565,0.0,0.2620038390159607,0.32761791348457336,0.3403674364089966
13,부천 역,0.011934430338442326,0.01207828987389803,0.012067903764545918,0.14173106849193573,0.8101354837417603,0.012052805162966251,0.011960421688854694,0.011982397176325321,0.011988437734544277,0.2540608048439026,0.012009388767182827,0.6979985237121582
14,중동 역,0.0,0.12988804280757904,0.0,0.8468967080116272,0.0,0.0,0.0,0.0,0.051090728491544724,0.5291134715080261,0.0,0.40240591764450073
15,송내 역,0.0,0.14804485440254211,0.0,0.8438645005226135,0.0,0.0,0.0,0.0,0.0,0.26752814650535583,0.10914057493209839,0.6172373294830322
16,부개 역,0.010452824644744396,0.08723814785480499,0.010569373145699501,0.8706845641136169,0.010502548888325691,0.010552540421485901,0.010501863434910774,0.010506361722946167,0.010447695851325989,0.6028334498405457,0.15534216165542603,0.21036845445632935
17,부평 역,0.0,0.02050667814910412,0.0,0.8777719736099243,0.09542161226272583,0.0,0.0,0.0,0.0,0.2318481057882309,0.11332787573337555,0.6485368609428406
18,백운 역,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
19,동암 역,0.0,0.08828788995742798,0.0,0.8949041366577148,0.0,0.0,0.0,0.0,0.0,0.2860245108604431,0.07793308049440384,0.6234570741653442
20,간석 역,0.011924007907509804,0.011954132467508316,0.011983183212578297,0.940197765827179,0.011983423493802547,0.011957503855228424,0.011969093233346939,0.01202001515775919,0.011977341026067734,0.2654736340045929,0.2858235836029053,0.41273632645606995
21,주안 역,0.01192124467343092,0.012081654742360115,0.012157969176769257,0.9396852850914001,0.012127459980547428,0.012026370503008366,0.012004074640572071,0.3910055458545685,0.011930063366889954,0.20416520535945892,0.24148419499397278,0.13941088318824768
22,도화 역,0.020905062556266785,0.020884012803435326,0.021058984100818634,0.8951089382171631,0.021088987588882446,0.020953970029950142,0.021059665828943253,0.020949244499206543,0.020982975140213966,0.021154411137104034,0.8947073817253113,0.02114628627896309
23,제물포 역,0.0,0.1796892136335373,0.0,0.8004965782165527,0.0,0.0,0.0,0.0,0.0,0.23799864947795868,0.0,0.7422428131103516
24,도원 역,0.010457843542098999,0.010589858517050743,0.010535691864788532,0.45886826515197754,0.28105786442756653,0.22849050164222717,0.01047150231897831,0.010549163445830345,0.010434426367282867,0.24320164322853088,0.01052242610603571,0.7148208618164062
25,동인천 역,0.0,0.0260725449770689,0.0,0.9462157487869263,0.021847566589713097,0.0,0.0,0.0,0.0,0.46471914649009705,0.0766214057803154,0.45280399918556213
26,인천 역,0.0,0.2079840898513794,0.0,0.7161803245544434,0.06968586146831512,0.0,0.0,0.0,0.0,0.15417450666427612,0.32018211483955383,0.5194968581199646
