,statnNm,pos0,pos1,pos2,pos3,neg0,neg1,neg2,neg3
23,고속터미널역,0.07365233451128006,0.2828267216682434,0.046228229999542236,0.5972927212715149,0.28565001487731934,0.30721673369407654,0.3742126524448395,0.03292067348957062
24,신논현역,0.0,0.28615644574165344,0.07469403743743896,0.6347320675849915,0.2872423529624939,0.07133594155311584,0.50103759765625,0.14038412272930145
25,언주역,0.023784277960658073,0.02303915098309517,0.06993597745895386,0.8832406401634216,0.2538984715938568,0.02255307510495186,0.4139954149723053,0.3095530569553375
26,선정릉역,0.3608194887638092,0.1268465220928192,0.23516252636909485,0.27717143297195435,0.24176423251628876,0.23843903839588165,0.30318984389305115,0.21660687029361725
27,삼성중앙역,0.04385421425104141,0.04213712736964226,0.042525745928287506,0.8714829087257385,0.6403812170028687,0.043085649609565735,0.2741110324859619,0.04242211952805519
28,봉은사역,0.0,0.37314993143081665,0.07453691214323044,0.5469115376472473,0.3537730276584625,0.16856223344802856,0.24498344957828522,0.2326813042163849
29,종합운동장역,0.27087509632110596,0.273831844329834,0.17289763689041138,0.2823954224586487,0.2901414930820465,0.2865205407142639,0.29116588830947876,0.13217204809188843
30,삼전역,0.1250268965959549,0.12502358853816986,0.1344982534646988,0.6154512763023376,0.6056354641914368,0.1265169084072113,0.13481459021568298,0.13303305208683014
31,석촌고분역,0.498770147562027,0.1699182689189911,0.31020116806030273,0.021110402420163155,0.5903096199035645,0.17928381264209747,0.2093932181596756,0.02101336047053337
32,석촌역,0.0,0.7145565152168274,0.1810070425271988,0.09812008589506149,0.24349328875541687,0.4830496609210968,0.26719221472740173,0.0
33,송파나루역,0.08646447956562042,0.08455392718315125,0.7440781593322754,0.08490350097417831,0.08895747363567352,0.0845605656504631,0.7415429949760437,0.08493896573781967
34,한성백제역,0.023251544684171677,0.6392951011657715,0.024542013183236122,0.31291136145591736,0.620138943195343,0.1446748971939087,0.023587718605995178,0.21159842610359192
35,올림픽공원역,0.06495743989944458,0.44468286633491516,0.05107324570417404,0.439286470413208,0.5225703716278076,0.20811671018600464,0.19083863496780396,0.0784742534160614
36,둔촌오륜역,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
37,중앙보훈병원역,0.38339167833328247,0.04414934664964676,0.04455602914094925,0.5279029607772827,0.24375569820404053,0.35301515460014343,0.35843080282211304,0.04479832574725151
