,statnNm,pos0,pos1,pos2,pos3,neg0,neg1,neg2,neg3
0,시부야역,0.08242601901292801,0.1805170178413391,0.3337704539299011,0.4032864570617676,0.27133989334106445,0.236161008477211,0.34138223528862,0.15111680328845978
1,다이칸야마역,0.17569075524806976,0.03238154947757721,0.159920334815979,0.632007360458374,0.18462073802947998,0.09022636711597443,0.634319543838501,0.09083329886198044
2,나카메구로역,0.10878167301416397,0.2112375646829605,0.11994042992591858,0.560040295124054,0.16036158800125122,0.18902698159217834,0.5666384696960449,0.08397295325994492
3,유텐지역,0.13057012856006622,0.36723145842552185,0.12094903737306595,0.38124939799308777,0.06726721674203873,0.24290311336517334,0.6436009407043457,0.04622872546315193
4,가쿠게이다이가쿠역,0.10315433889627457,0.22267912328243256,0.09976851940155029,0.5743979811668396,0.1218622624874115,0.09717831015586853,0.5548285841941833,0.22613084316253662
5,토리츠다이가쿠역,0.2019129991531372,0.2821369767189026,0.2707023322582245,0.2452477067708969,0.19446083903312683,0.25746867060661316,0.3175879120826721,0.2304825782775879
6,지유가오카역,0.10949879884719849,0.31775015592575073,0.182323157787323,0.39042794704437256,0.18538959324359894,0.3305513858795166,0.40608087182044983,0.07797818630933762
7,덴엔쵸후역,0.3360057771205902,0.12333890795707703,0.1865924447774887,0.35406288504600525,0.2153468132019043,0.32158735394477844,0.46192553639411926,0.0
8,타마가와역,0.2176843285560608,0.2477857917547226,0.1472981870174408,0.38723164796829224,0.13695424795150757,0.16984885931015015,0.6447446942329407,0.04845220223069191
9,신마루코역,0.4285898208618164,0.2108563482761383,0.17980872094631195,0.18074506521224976,0.19730395078659058,0.13525795936584473,0.6413087844848633,0.02612929977476597
10,무사시코스기역,0.19535498321056366,0.32514703273773193,0.23878715932369232,0.2407108098268509,0.2903543710708618,0.14809869229793549,0.38868677616119385,0.17286016047000885
11,모토스미요시역,0.19400601089000702,0.027437718585133553,0.7528706789016724,0.02568557672202587,0.21950982511043549,0.025795044377446175,0.4661049544811249,0.2885902225971222
12,히요시역,0.1366759091615677,0.2995007634162903,0.1731848269701004,0.390638530254364,0.2528732120990753,0.13811323046684265,0.45295450091362,0.15605905652046204
13,츠나시마역,0.28474023938179016,0.689590573310852,0.012830045074224472,0.012839133851230145,0.5041587352752686,0.012819801457226276,0.3560713529586792,0.12695010006427765
14,오쿠라야마역,0.10767034441232681,0.2529282867908478,0.21629254519939423,0.4231087863445282,0.15731646120548248,0.08963361382484436,0.6663235425949097,0.08672641217708588
15,키쿠나역,0.15906491875648499,0.38052377104759216,0.1513153314590454,0.30909600853919983,0.27464762330055237,0.22011500597000122,0.41844451427459717,0.08679282665252686
16,묘렌지역,0.036059748381376266,0.36723870038986206,0.23185603320598602,0.36484548449516296,0.14355406165122986,0.3333040475845337,0.3039511740207672,0.21919071674346924
17,하쿠라쿠역,0.3698882460594177,0.18327412009239197,0.1559818983078003,0.29085573554039,0.17825372517108917,0.24327315390110016,0.3431035876274109,0.2353694885969162
18,히가시하쿠라쿠역,0.1716117113828659,0.36154115200042725,0.20384672284126282,0.2630004584789276,0.12628479301929474,0.3603198528289795,0.33107951283454895,0.18231581151485443
19,탄마치역,0.0372009314596653,0.29049447178840637,0.3238481879234314,0.3484564423561096,0.12303349375724792,0.35732948780059814,0.4263126850128174,0.09332435578107834
20,요코하마역,0.18442392349243164,0.2873750329017639,0.15790265798568726,0.3702984154224396,0.2693580985069275,0.2611052095890045,0.37822991609573364,0.09130674600601196
