,statnNm,pos0,pos1,pos2,pos3,neg0,neg1,neg2,neg3
0,당고개역,0.6355428695678711,0.021763157099485397,0.02138233743607998,0.3213115930557251,0.6910011768341064,0.02171863242983818,0.2653343677520752,0.021945837885141373
1,상계역,0.7069539427757263,0.27135640382766724,0.01060341577976942,0.01108624693006277,0.5095171928405762,0.4268939197063446,0.05285053327679634,0.010738312266767025
2,노원역,0.011100221425294876,0.4057782292366028,0.01104218140244484,0.5720794200897217,0.010909400880336761,0.36479130387306213,0.31207334995269775,0.31222599744796753
3,창동역,0.0,0.10414844751358032,0.0,0.8789567351341248,0.11382662504911423,0.537050187587738,0.11986972391605377,0.22925342619419098
4,쌍문역,0.019508080556988716,0.3054862320423126,0.018350893631577492,0.6566547751426697,0.24930661916732788,0.019725166261196136,0.7125377655029297,0.018430450931191444
5,수유역,0.71990966796875,0.09429194033145905,0.09514379501342773,0.09065458178520203,0.7484056949615479,0.08340422809123993,0.08467329293489456,0.08351676166057587
6,미아역,0.03136502951383591,0.9077283143997192,0.030406970530748367,0.03049970418214798,0.030835548415780067,0.029110990464687347,0.7648307681083679,0.17522269487380981
7,미아사거리역,0.1421593725681305,0.3606519103050232,0.011920144781470299,0.4852685332298279,0.4589413106441498,0.01228461042046547,0.5171393156051636,0.011634759604930878
8,길음역,0.02047153189778328,0.02074817381799221,0.0206605177372694,0.9381197690963745,0.48455649614334106,0.020212681964039803,0.4754480719566345,0.019782789051532745
9,성신여대입구역,0.3425692617893219,0.0,0.1921081840991974,0.46144139766693115,0.4965476095676422,0.15107017755508423,0.1924215406179428,0.15996070206165314
10,한성대입구역,0.5592254400253296,0.0,0.12796683609485626,0.30543720722198486,0.5514926910400391,0.0,0.4338133633136749,0.0
11,혜화역,0.23461589217185974,0.27084094285964966,0.14578372240066528,0.34875941276550293,0.38128188252449036,0.33612412214279175,0.279239296913147,0.0
12,동대문역,0.1357172429561615,0.31777527928352356,0.10287032276391983,0.44363710284233093,0.4015164077281952,0.23261456191539764,0.28384116291999817,0.08202783763408661
13,동대문역사문화공원역,0.05384153127670288,0.3791113495826721,0.16881468892097473,0.39823246002197266,0.49401918053627014,0.20955075323581696,0.29450273513793945,0.0
14,충무로역,0.0,0.16706933081150055,0.3536525070667267,0.47204092144966125,0.0,0.4065181016921997,0.3451377749443054,0.2409840077161789
15,명동역,0.21487842500209808,0.4909656345844269,0.09888724237680435,0.19526870548725128,0.164858877658844,0.26306822896003723,0.5678718090057373,0.0
16,회현역,0.010660985484719276,0.4470301568508148,0.01009193155914545,0.5322169065475464,0.010592889040708542,0.1919509619474411,0.6204185485839844,0.17703762650489807
17,서울역역,0.1767498403787613,0.11914336681365967,0.20749299228191376,0.4966138005256653,0.32438233494758606,0.20654457807540894,0.37830907106399536,0.09076400846242905
18,숙대입구역,0.3313508927822113,0.011048083193600178,0.011112291365861893,0.6464887261390686,0.29542994499206543,0.5190138816833496,0.1744409203529358,0.011115245521068573
19,삼각지역,0.2156502902507782,0.19065719842910767,0.0,0.5852965116500854,0.16159220039844513,0.0,0.6559099555015564,0.17360801994800568
20,신용산역,0.6378762125968933,0.013490075245499611,0.01333692204207182,0.3352968096733093,0.15932077169418335,0.11308885365724564,0.714088499546051,0.013501923531293869
21,이촌역,0.0,0.22267434000968933,0.0,0.7607168555259705,0.07589927315711975,0.2641632854938507,0.5688056349754333,0.09113183617591858
22,동작역,0.014093149453401566,0.014313350431621075,0.5611670017242432,0.41042643785476685,0.3443513512611389,0.014277498237788677,0.47224879264831543,0.16912232339382172
23,총신대입구역,0.2906907796859741,0.2831561267375946,0.19961339235305786,0.22653967142105103,0.4153609871864319,0.012084373272955418,0.5603392720222473,0.012215306982398033
24,사당역,0.24079479277133942,0.0,0.351016640663147,0.4052169620990753,0.2535962462425232,0.23994268476963043,0.2039935439825058,0.3024675250053406
